km_por_ano,idade_modelo,preco,vendido
29307.69074,17,45889.31,1
17047.73862,23,81374.29,0
28041.14016,18,37903.01,1
26724.70004,21,87589.48,0
11564.71724,19,80688.45,0
30688.50446,25,31148.28,1
12889.20406,23,47527.45,1
15781.18804,15,76155.02,1
20773.36072,22,103851.82,0
29534.60768,22,60662.73,0
53047.06508,21,74588.01,0
28081.37366,26,89618.05,0
10959.6054,19,86767.2,0
24635.77672,26,8656.62,1
44699.4185,24,62465.82,0
17495.13514,13,55904.94,0
33895.91908,16,68682.87,0
18005.29592,21,61094.55,0
17086.36278,21,79713.49,0
23280.71244,26,38889.12,1
19072.28834,26,16103.11,1
17388.9187,19,39144.32,1
19402.20304,18,67237.3,1
27228.423459999998,20,101684.74,1
14899.26972,20,109570.45,1
13259.35226,20,68375.09,1
20517.47566,14,50590.95,1
38505.06884,14,66511.28,0
35691.94252,24,100891.62,1
21940.13222,26,65629.49,0
25924.85806,16,67087.94,0
28634.98662,18,66739.93,0
27448.90304,26,112401.24,1
25707.59716,15,88780.08,0
13352.69398,17,107459.85,1
21787.24492,20,61221.4,0
13333.3819,18,64608.92,0
18882.38622,26,33085.01,1
18933.8851,22,32364.7,1
15404.60248,16,97450.99,0
14133.22388,14,85915.8,1
30501.82102,24,21875.03,1
31884.24408,17,29753.73,1
17799.3004,20,49322.32,1
17239.25008,18,38929.43,1
16859.44584,16,88344.49,0
20800.7195,23,50993.61,1
25931.29542,23,108431.82,1
14487.27868,18,109366.95,1
13830.66796,13,66830.31,0
28660.73606,25,19256.89,1
18434.9897,24,99639.27,0
31715.26338,19,79821.2,0
36194.056599999996,20,43309.21,1
35194.65646,26,15993.53,1
24901.31782,15,85557.73,1
31483.51842,22,74030.33,0
12139.25162,18,23720.79,1
17451.68296,19,64109.07,1
25023.62766,18,61512.89,0
23489.92664,18,59013.2,1
26710.21598,23,43692.58,1
20763.70468,25,53407.9,1
17747.80152,24,15026.17,1
12519.05586,25,48704.47,1
24667.96352,10,46464.72,1
19720.85236,24,32131.38,1
31200.27458,24,90856.27,0
30466.415539999998,15,59903.85,1
31872.9787,25,12750.46,1
8785.38706,23,67221.52,0
24985.0035,14,53568.3,1
30645.05228,18,75782.56,0
22562.9468,25,105550.24,1
21228.80394,22,104576.22,1
24511.85754,24,71150.16,0
40769.41022,26,46145.66,1
15464.14806,23,92063.43,0
28895.6997,18,45816.73,1
14152.53596,16,82026.76,0
12544.8053,22,63996.42,1
23454.52116,23,94988.78,0
21821.04106,18,72820.99,1
16553.67124,8,50187.45,1
34182.3816,18,46056.04,1
49398.6913,13,61422.59,0
29983.61354,18,43086.04,1
16675.98108,19,77073.85,1
15647.61282,26,59053.69,1
14580.6204,23,61793.89,0
15528.52166,13,72883.76,1
24770.96128,26,104618.52,1
13207.85338,23,71925.95,1
18385.100159999998,21,51372.86,1
7974.2797,9,87816.38,0
35540.66456,14,107326.14,1
15423.91456,25,52126.51,1
22006.11516,11,86419.59,0
15008.70484,26,94408.0,0
29959.47344,25,67100.16,0
12235.81202,23,70463.86,0
19159.1927,14,60719.9,1
29792.10208,16,42479.42,1
17508.00986,17,102377.94,1
32218.9868,26,20136.96,1
25332.62094,18,95604.16,0
15604.16064,26,57373.37,1
40837.0025,24,63864.37,0
17451.68296,13,104136.9,0
22305.4524,17,27233.62,1
28630.1586,22,79527.59,0
21898.28938,24,85173.52,1
23235.65092,16,51694.47,1
31150.38504,13,69936.33,0
17173.26714,21,63790.1,1
26603.99954,22,33556.33,1
32161.05056,26,42185.34,1
14633.72862,17,50393.19,1
16146.50822,17,72671.53,1
11571.1546,16,65528.35,1
16210.88182,12,78887.55,0
18320.72656,22,49411.54,1
21146.7276,15,112520.86,1
20214.91974,23,58732.55,1
21135.46222,18,106697.19,1
13400.97418,24,104447.32,0
21298.00556,11,106086.24,0
30366.63646,18,44066.84,1
19994.44016,18,27377.31,1
25160.42156,24,74919.0,0
29660.1362,20,22852.8,1
28784.65524,14,86863.53,0
30382.72986,15,68938.31,0
32965.72056,11,47422.31,0
46146.21516,21,110754.26,1
27901.12758,12,88160.43,0
33508.06814,21,65058.28,0
21320.53632,17,38001.03,1
25413.08794,17,66916.38,0
24402.42242,21,106605.6,0
36692.952,25,87712.45,0
32267.267,25,83602.25,0
16988.19304,17,37104.34,1
30944.38952,23,30669.67,1
10328.74412,19,73158.77,0
36068.52808,26,75329.32,0
18027.82668,20,107419.82,0
16146.50822,20,72173.1,0
15414.25852,26,51224.27,1
19089.99108,25,41795.19,1
37217.59684,16,44180.81,1
15773.14134,22,57375.69,1
38817.2808,19,73710.31,0
22731.9275,19,25787.57,1
20433.78998,21,84348.31,0
32608.447079999998,23,24144.02,1
29067.89908,17,74475.01,0
36895.72884,25,25653.68,1
16859.44584,17,81787.06,1
16627.70088,14,87995.95,0
31795.73038,26,61876.13,0
33823.49878,24,102345.62,1
20327.57354,23,79573.85,1
48474.93014,19,108376.37,1
22294.18702,24,23422.05,1
19551.87166,12,88157.74,1
18233.8222,15,28435.21,1
38801.1874,17,59014.9,1
17680.20924,19,70132.95,1
30205.70246,25,77703.7,0
12549.63332,16,93763.92,0
37207.9408,26,52260.19,1
22559.72812,25,86281.07,0
23322.55528,18,108064.93,1
14662.69674,14,82242.23,0
41699.60874,17,40188.9,1
18473.61386,21,88719.42,1
21981.97506,12,70626.97,0
24798.32006,11,44108.1,0
21333.41104,20,92664.67,0
27365.21736,24,89654.95,0
19762.6952,23,75526.23,1
28750.8591,9,37267.21,1
16004.8863,24,58148.64,1
23784.43586,16,61378.3,1
42784.3039,26,30760.48,1
25396.99454,13,78119.21,0
23198.6361,23,35013.98,1
30720.69126,19,43601.14,0
30150.9849,25,26612.05,1
19952.59732,21,34282.87,1
15835.9056,25,95119.73,1
27790.08312,26,44635.4,1
39060.29114,17,51640.71,0
11030.41636,24,27339.52,1
22775.37968,22,91002.81,0
18549.25284,22,40878.9,0
36432.23892,22,67486.39,0
23668.56338,17,47440.11,1
18726.28024,23,77815.9,0
37343.12536,26,62292.63,0
15436.789279999999,23,78177.21,0
24318.73674,25,25542.41,1
25788.064159999998,25,85977.09,0
20652.66022,18,65570.2,1
27186.58062,19,44856.62,1
23967.90062,25,64143.0,1
36734.79484,23,68175.98,0
17329.37312,22,91800.03,0
25638.39554,26,100297.78,1
19518.07552,13,54715.04,1
30851.0478,11,60374.22,0
11791.63418,9,98027.27,0
41477.51982,26,11416.17,1
25287.55942,26,88519.58,0
21417.09672,25,74798.26,0
21157.99298,10,109837.58,1
17779.98832,16,46194.44,1
18620.0638,26,68188.36,1
22944.36038,20,75434.69,0
38422.9925,24,69466.06,0
28433.81912,26,74024.1,0
24487.71744,10,84099.13,0
28197.24614,22,79693.87,0
9173.238,9,71074.31,1
13574.7829,19,86963.82,0
19820.63144,24,100119.55,1
37811.4433,25,54265.34,1
7930.82752,22,49042.0,1
34114.789319999996,26,62705.78,0
25656.09828,26,14528.67,1
19043.32022,23,36305.51,1
13219.11876,26,46403.55,1
31319.36574,20,80702.38,0
19070.679,18,54526.09,0
41556.37748,12,80649.49,0
24952.8167,10,113697.8,0
15073.07844,24,56380.69,1
16085.3533,25,100483.02,0
23200.24544,17,58117.94,1
22776.98902,24,75816.58,0
21907.94542,15,105529.34,1
20601.16134,22,82178.31,1
26299.83428,12,100740.88,0
13883.77618,21,37525.67,1
24666.35418,16,103732.36,1
37882.25426,9,115775.86,1
17942.53166,26,109594.28,1
33799.35868,16,56399.44,1
14017.3514,14,89961.63,1
28002.516,12,42688.93,1
29648.87082,25,88814.32,0
14609.58852,12,62788.34,0
20134.45274,13,99906.11,0
23945.36986,24,60274.03,1
16355.72242,12,100516.65,1
20760.486,17,50134.22,1
14813.9747,24,36914.03,1
15946.95006,21,56834.07,1
31576.86014,20,86814.17,0
13578.00158,9,65518.74,1
15081.12514,25,55370.79,1
16853.00848,20,35237.53,1
15011.92352,19,24999.28,1
33786.48396,18,26917.29,1
27006.33454,14,70000.97,0
22006.11516,18,45296.09,1
36033.1226,22,80577.93,1
32787.08382,14,80447.56,0
51383.00752,19,62286.88,0
11862.44514,23,51401.75,1
32088.630259999998,22,40847.7,1
11691.8551,25,62511.74,0
25435.6187,12,72960.62,0
21668.15376,19,92120.57,0
15570.3645,13,81875.52,1
25141.10948,13,94965.04,0
16413.65866,24,42050.2,1
30075.34592,20,113950.02,1
23671.78206,26,36345.89,1
29595.7626,19,20339.56,1
19698.3216,25,59065.35,1
19522.90354,23,34342.19,1
30178.343679999998,17,49678.67,1
21557.1093,17,55590.78,1
27949.40778,18,43562.4,1
17227.9847,24,96818.5,1
27022.42794,16,89928.66,0
32293.01644,22,65579.33,0
13753.41964,18,70846.78,0
13669.73396,21,56787.35,1
16336.41034,11,68047.15,0
32338.07796,26,53909.67,1
26605.60888,25,15346.95,1
22785.03572,26,32416.67,1
26216.1486,14,61297.24,1
25034.89304,20,105732.91,1
18088.9816,22,92734.98,1
6039.85302,24,29112.58,1
13569.95488,18,94155.97,0
19344.2668,23,49017.6,1
25697.94112,26,44563.36,0
20704.1591,23,49074.87,1
31900.33748,20,101274.39,1
19444.04588,25,72639.6,1
15971.09016,22,68900.81,1
41041.38868,14,86578.11,0
23679.82876,23,54687.74,1
20229.4038,19,85781.04,1
15327.35416,20,70029.9,0
25461.36814,25,47612.93,0
23314.50858,22,46317.71,0
17192.57922,15,67074.52,0
18085.76292,22,74330.17,1
8671.12392,24,63425.33,0
30955.6549,25,17603.92,1
27032.08398,19,40658.04,1
19503.59146,24,49473.36,1
22548.46274,14,108303.86,1
28004.12534,24,62424.74,0
38429.42986,22,60771.6,0
27086.80154,19,76362.44,0
13077.49684,10,74699.27,0
31238.89874,23,41583.44,1
34229.05246,23,44679.8,1
15800.50012,26,69485.88,1
33314.94734,22,51292.36,1
11275.036039999999,24,96767.14,1
31732.96612,26,95801.07,0
25136.28146,12,43497.14,1
43030.53292,14,47352.67,0
32983.4233,21,106161.95,1
17710.7867,21,27701.94,1
28342.08674,16,81092.97,0
33738.20376,10,39064.97,1
19143.0993,19,73545.52,1
19753.03916,15,97685.4,1
28346.91476,23,36986.14,1
21248.11602,26,64177.92,0
32650.28992,17,75812.12,0
32301.06314,23,71196.56,0
12866.6733,24,26213.05,1
44231.10056,19,68219.54,0
16273.64608,25,81536.27,0
47869.8183,18,99794.2,0
37975.59598,19,27500.17,1
33720.50102,14,46030.51,1
13877.338819999999,17,63316.99,0
22089.80084,26,25588.03,1
17295.57698,11,85818.76,0
14315.0793,16,46031.72,1
20100.6566,17,37004.88,1
20465.97678,18,55172.62,1
19991.22148,24,103806.02,0
16939.91284,17,68786.34,0
17979.54648,16,93914.98,1
21589.2961,22,94775.64,0
27555.11948,16,34455.25,1
29233.6611,26,29165.24,1
21277.08414,22,35546.92,1
33854.07624,13,66613.97,0
41036.56066,24,34663.65,1
16022.58904,20,45936.48,0
25528.96042,18,40217.43,1
17038.08258,12,80413.47,1
35313.74762,24,106053.77,0
24201.25492,19,105768.45,1
27118.98834,9,96269.31,0
23515.67608,12,101752.03,1
7345.02776,16,40435.2,1
16690.46514,23,38590.59,1
15703.93972,26,86074.49,0
35302.48224,13,99263.24,0
17084.75344,16,95505.63,1
36633.40642,25,6132.95,1
28620.50256,24,13656.03,1
24743.6025,20,61281.69,0
24738.77448,21,45764.9,0
14590.27644,13,46211.91,1
28142.52858,25,56805.47,1
30875.1879,23,92351.19,0
26177.52444,26,92238.76,0
38254.0118,18,47109.53,1
21759.88614,26,87862.18,0
28414.50704,20,55540.79,0
20092.6099,14,37277.6,1
14393.936959999999,24,45393.38,1
16133.6335,11,67639.45,1
24273.67522,12,72156.73,0
12066.83132,18,44378.4,1
42755.33578,15,103497.8,1
18108.29368,15,77458.97,0
14656.25938,24,76089.39,0
30757.70608,26,72919.95,0
16743.57336,26,41695.55,1
29061.46172,20,69353.14,0
19426.34314,26,48364.3,1
32576.26028,16,99937.82,0
28017.00006,14,37843.08,1
23705.5782,25,60490.49,1
27593.74364,21,47589.17,1
15119.7493,25,99358.56,1
29198.25562,16,100113.57,0
31800.558399999998,14,100295.59,1
19468.18598,10,42307.87,1
16505.39104,23,31630.19,1
12614.00692,26,39916.6,1
23753.8584,22,62238.53,0
30324.79362,23,43873.72,1
14197.59748,23,64815.79,0
21637.5763,24,40899.21,1
14242.659,24,62118.82,0
22028.64592,26,48097.0,0
13582.8296,25,25695.07,1
23060.23286,25,92047.21,0
23802.1386,24,73044.12,0
13415.45824,18,49208.52,0
9773.52182,24,108958.94,0
14170.2387,19,38982.18,1
50863.1907,22,85563.46,0
18077.71622,14,65017.3,1
15824.64022,23,91231.4,1
29497.59286,17,40517.33,1
26251.554079999998,14,31095.93,1
23578.44034,20,16972.51,1
17261.78084,22,78454.61,0
11312.05086,25,38127.97,1
24334.83014,25,96646.66,0
24983.39416,14,94676.46,0
11004.66692,21,111296.02,1
18356.13204,17,92490.04,0
23018.39002,25,10396.02,1
13011.5139,20,34398.67,1
11542.18648,13,55578.54,1
20612.42672,7,103556.69,1
21410.65936,19,49939.68,1
18890.43292,14,68722.62,0
18864.68348,19,102969.49,1
24553.70038,26,95493.13,0
17089.58146,21,59842.1,1
17564.33676,24,65550.54,1
22854.23734,26,84800.85,1
30857.48516,25,43917.57,1
14163.80134,25,50083.25,1
14113.9118,22,34229.65,1
16653.45032,25,9853.88,1
29904.75588,14,83286.37,0
14836.50546,13,107966.0,0
19419.90578,16,67332.09,0
25181.34298,25,67655.38,0
38270.1052,19,107128.9,0
25722.08122,15,103560.29,1
39195.4757,26,72397.03,0
34332.05022,23,100838.12,1
21940.13222,25,49687.57,1
15206.65366,18,78942.46,1
27793.3018,23,68275.87,0
24352.53288,24,57688.66,1
12222.9373,12,57112.0,0
19815.80342,21,80701.56,0
30136.50084,25,88739.49,0
24524.73226,22,63623.52,0
14921.80048,25,66690.24,0
32136.91046,12,87380.14,0
17984.3745,24,76394.06,0
14081.725,20,100673.84,1
25055.81446,22,82447.09,0
7750.58144,23,75301.05,1
16659.88768,26,38596.94,1
25715.64386,26,55076.13,1
17773.55096,17,60093.19,0
19856.03692,17,68289.09,0
21689.07518,25,61321.17,1
35260.6394,22,100087.74,1
21058.2139,24,48262.51,1
16244.677959999999,24,33638.1,1
23467.39588,22,42083.54,1
36131.29234,22,66728.97,0
28232.65162,20,27756.41,1
24307.47136,23,48218.26,1
10793.84338,14,50332.69,1
25337.44896,18,42505.0,1
36784.68438,16,100800.97,0
23103.68504,16,93798.87,1
22398.79412,26,97353.62,1
40349.37248,26,21616.95,1
15298.38604,19,111425.12,1
22286.14032,24,87528.64,1
15724.861139999999,15,40709.56,0
31008.76312,17,74889.48,0
15446.44532,18,58948.69,1
13854.80806,13,84686.88,0
20591.5053,12,42759.83,1
34061.6811,19,57751.28,1
21711.60594,24,67499.0,0
25224.79516,8,105169.43,1
21344.67642,26,31187.59,1
14970.08068,9,63086.35,0
21578.03072,9,71991.81,0
17688.25594,16,67827.12,1
33575.66042,18,75640.71,0
19427.95248,13,83143.82,1
10961.21474,12,52657.27,1
12416.0581,19,58088.34,1
12203.62522,23,31749.69,1
35724.12932,25,64853.9,0
22300.62438,24,67311.98,0
18319.11722,19,99496.8,0
38757.73522,25,60394.48,0
19469.79532,26,71880.03,1
40122.45554,24,31978.93,1
37322.20394,21,29113.14,1
17771.94162,26,108300.1,1
16843.35244,25,12285.65,1
46546.940819999996,23,102357.17,1
53871.04716,23,42711.95,1
25858.87512,21,96978.74,0
38302.292,20,45049.25,1
34317.56616,25,38324.93,1
30933.12414,25,49754.56,1
11979.92696,11,40855.77,1
40339.71644,13,40045.27,1
20193.99832,21,80378.97,0
20860.26508,26,53874.7,1
13849.98004,19,93225.26,1
25862.0938,13,107675.7,1
29637.60544,18,48237.96,1
22472.82376,25,95886.24,1
35249.37402,21,46783.82,1
18845.3714,24,51007.83,1
26053.60526,26,74433.55,0
28853.85686,19,56792.67,1
27011.16256,23,40276.27,1
21689.07518,26,50082.59,1
22176.7052,16,48831.1,1
29206.30232,12,84477.5,0
13597.31366,22,45033.86,1
28144.13792,23,58790.92,1
16853.00848,18,100989.19,1
19699.93094,18,44948.96,1
17451.68296,25,42997.48,1
16082.13462,25,76076.14,0
28335.64938,16,39873.79,1
14223.34692,26,42435.56,1
28335.64938,18,40648.78,0
16381.47186,21,78464.31,1
22133.25302,23,55481.24,1
24053.195639999998,17,78668.52,0
44469.28288,26,52091.3,1
27481.08984,20,76457.97,0
21990.02176,19,19859.81,1
20023.40828,18,83216.31,1
24222.176339999998,18,77957.84,1
16432.97074,7,44642.05,1
19693.49358,15,87211.16,0
19099.64712,20,78129.98,0
33947.41796,14,79007.95,0
30469.63422,25,29810.12,1
29570.01316,23,39992.69,1
33076.76502,26,98603.25,0
22377.8727,25,77069.87,0
18447.86442,15,44975.36,1
21619.87356,20,46333.67,0
19856.03692,17,37341.79,1
32637.4152,26,57482.99,1
17757.45756,24,94157.57,0
11936.47478,26,49515.97,1
31554.32938,15,79621.95,0
13978.72724,20,27931.93,1
24671.1822,20,30392.6,1
18191.97936,20,43511.05,0
12568.9454,17,71941.48,0
12226.15598,21,65464.73,1
13429.9423,17,44555.45,1
18352.91336,12,95231.06,0
25208.70176,20,76754.46,0
32206.11208,24,30855.66,1
45317.40506,25,53319.97,1
20519.085,23,65566.32,0
32915.83102,25,67489.25,0
32056.44346,26,86047.27,0
30266.85738,19,42968.65,1
15065.03174,20,27135.32,1
29861.3037,14,95011.28,0
14339.2194,8,41871.48,0
24692.10362,24,70121.55,0
28821.67006,25,67272.66,0
33147.57598,12,73867.25,0
35928.5155,25,76164.98,0
20264.80928,15,86056.23,1
22554.9001,23,29659.27,1
15287.12066,13,77344.72,1
17104.06552,17,34706.74,1
17141.08034,23,58110.37,0
22730.31816,21,53515.79,1
24909.36452,17,52969.71,1
22028.64592,16,78007.66,1
10367.36828,23,69967.34,0
20533.56906,9,65508.22,0
19006.3054,17,105282.5,0
15414.25852,15,39955.97,1
20074.90716,18,81323.87,0
35064.29992,16,27201.75,1
18127.60576,21,95278.85,0
17837.92456,15,94315.51,0
22402.0128,22,37951.75,1
21330.19236,21,96285.53,1
15525.30298,24,58978.02,1
37133.91116,13,66651.0,0
21961.05364,24,88555.52,0
20366.1977,14,61630.38,0
18682.82806,22,98328.24,1
29846.81964,21,76272.15,0
19299.20528,24,93697.46,1
15168.0295,23,91371.26,1
26747.2308,24,86633.46,0
20408.040539999998,19,83877.1,0
25353.54236,17,50938.9,1
46476.12986,19,41890.39,1
16241.45928,20,34052.08,1
17155.5644,26,35307.92,1
10735.90714,22,31695.2,1
25432.40002,19,40227.33,1
8014.5132,21,43917.45,1
17398.57474,15,109906.01,0
15839.12428,20,67982.13,0
21291.5682,13,41578.68,1
17676.99056,21,67504.73,0
16944.74086,20,69547.81,0
27213.9394,22,25314.75,1
40870.79864,18,67606.49,0
27099.67626,23,107345.32,1
31744.231499999998,19,34927.35,1
12850.5799,24,96531.08,1
9104.03638,25,45120.98,1
13872.5108,15,88881.87,0
17311.67038,26,48994.7,1
14974.9087,19,70709.22,1
24709.80636,26,58219.51,1
33150.79466,24,23668.79,1
14738.33572,12,35561.17,1
26729.52806,23,40363.11,0
25681.84772,19,72452.0,0
28718.6723,20,35037.8,1
22392.35676,14,85300.42,0
20152.15548,17,71149.77,0
13917.57232,22,95239.51,1
13069.45014,16,61215.8,1
15113.31194,26,19218.55,1
13709.96746,13,66091.55,1
13302.80444,16,112641.34,0
32558.55754,12,95541.23,0
23852.02814,21,98568.01,0
16268.81806,15,106052.39,1
33817.06142,13,109610.39,0
33995.69816,16,80984.73,0
13209.46272,21,80582.02,1
19691.88424,16,55590.65,1
12042.69122,22,70193.91,1
39430.43934,19,87003.04,0
11545.40516,16,107491.17,1
17701.13066,14,77343.61,0
41667.42194,24,66778.15,0
15196.99762,19,53076.24,1
21578.03072,20,76087.48,1
26776.19892,23,67870.19,0
18901.6983,23,53956.34,1
22117.15962,24,73962.99,0
14677.1808,12,79281.48,0
38474.49138,19,38765.45,1
14284.50184,11,57832.84,0
19793.27266,26,48082.53,0
34163.06952,22,54844.78,1
18169.4486,18,106526.04,1
12855.40792,25,29561.02,1
10298.16666,25,72051.98,0
12403.18338,22,66043.77,0
17730.09878,26,81316.02,1
12712.17666,9,101104.96,1
19704.75896,13,80513.54,0
26602.3902,17,46702.28,1
28211.730199999998,25,90589.03,0
27281.53168,26,61799.1,0
41471.08246,20,101916.7,1
34267.67662,23,82097.82,0
24975.34746,25,64528.31,0
12528.7119,17,98485.14,1
16918.99142,21,66008.2,0
26153.38434,16,61722.12,0
29582.88788,23,34298.66,1
24017.79016,12,98856.7,0
9363.14012,20,83667.22,0
22717.44344,11,97263.91,1
18233.8222,12,88281.54,0
20380.68176,11,34524.98,1
30991.06038,25,104827.16,0
8653.42118,11,48726.58,0
22402.0128,13,54424.16,1
15456.10136,21,85295.12,1
22941.1417,19,51606.0,1
14760.86648,26,34593.37,1
35613.08486,20,71759.8,0
16048.33848,25,52546.09,1
11328.14426,14,51090.19,1
24967.30076,14,54236.98,0
12708.95798,25,64528.13,1
27355.56132,11,93928.95,0
24656.69814,7,53518.08,1
16404.00262,16,87563.28,1
33759.12518,13,89629.5,0
19188.16082,21,32668.29,1
7171.21904,23,76761.77,0
15081.12514,22,35058.71,1
12420.88612,25,65385.97,0
19854.42758,19,49519.35,1
25076.73588,17,75797.77,0
15744.17322,20,29170.59,1
8877.11944,19,33382.6,1
17293.96764,24,26377.36,1
10861.43566,26,37468.84,1
17648.02244,24,24665.45,1
33397.02368,25,42444.55,1
10161.37276,26,50872.23,1
19511.63816,26,24292.86,1
21293.17754,25,19297.52,1
16899.67934,20,63790.44,1
28596.36246,20,70521.22,0
26006.9344,26,65478.23,0
29901.5372,19,91915.88,0
31037.73124,16,103990.56,1
10053.54698,23,74740.98,0
21518.48514,23,98810.93,1
21064.65126,22,47387.61,1
48352.6203,19,81228.74,0
19468.18598,20,106076.06,0
34567.01386,18,83588.44,0
25065.4705,11,95199.66,0
8889.99416,24,42348.96,0
31575.2508,22,19916.43,1
33310.11932,14,47806.25,0
16222.1472,15,57963.68,0
20174.68624,22,73547.63,1
18764.9044,26,77671.45,0
12522.27454,17,79165.35,1
27405.45086,14,92465.26,0
24441.04658,25,82416.48,0
24883.61508,16,45640.49,1
12781.37828,16,58501.34,1
16513.43774,24,90030.77,0
20509.42896,19,14508.39,1
12224.54664,20,94208.8,1
16856.22716,25,48715.6,0
16487.6883,12,32046.01,1
15998.44894,22,49410.98,0
11077.08722,12,87069.05,0
14831.67744,23,85096.92,0
30107.53272,14,61753.82,0
19125.39656,19,93559.64,0
15414.25852,13,42410.36,1
25780.01746,24,36581.64,1
22638.58578,20,27474.36,1
13460.51976,9,93514.83,0
15980.7462,14,107079.39,1
11930.03742,25,61803.61,0
29787.27406,15,101748.11,0
19503.59146,18,74032.86,1
23860.07484,24,99589.67,0
26967.71038,26,23017.53,1
19387.71898,23,42619.3,1
15938.90336,15,86919.84,1
30010.97232,26,31505.15,1
40204.53188,21,63596.69,0
23935.71382,22,72759.25,1
39039.36972,21,99435.47,0
18042.31074,24,40425.88,0
21407.44068,21,24349.84,1
19899.4891,18,101688.68,1
20795.89148,18,36247.29,1
17025.20786,14,60496.16,0
28699.36022,18,27668.57,1
15411.03984,23,26789.44,1
13743.7636,26,105173.64,1
24526.3416,22,42571.83,1
23341.86736,22,85966.75,0
18286.93042,25,89264.14,0
11600.12272,26,33833.66,1
24862.69366,21,59863.94,1
17253.73414,24,71509.64,1
32539.24546,19,94078.78,0
22027.03658,18,99458.94,0
51096.545,15,69070.78,0
34201.69368,19,103482.53,1
27835.14464,26,92719.67,0
22673.99126,22,67054.25,1
18071.27886,19,38055.29,1
21603.78016,24,23733.08,1
24795.10138,15,70682.81,0
30762.5341,25,88481.86,1
22461.55838,23,73771.6,0
27361.99868,17,32474.89,1
19928.45722,23,62882.66,1
39045.80708,22,90766.35,0
16095.00934,22,61934.73,1
36145.7764,21,52531.47,1
17129.81496,19,77414.27,1
23547.86288,18,76585.4,0
30812.42364,20,63635.52,0
12065.22198,26,69959.57,1
27178.53392,23,104788.21,0
26444.67488,13,87919.11,0
11423.09532,23,28710.56,1
11270.20802,19,111329.21,0
14907.31642,24,66962.03,0
21243.288,23,67865.91,0
29832.33558,21,54159.34,1
42800.3973,25,32290.74,1
31613.87496,15,54337.79,1
21597.3428,22,35602.53,1
21054.99522,18,64654.71,1
22855.84668,11,44184.29,1
23180.93336,24,49690.72,0
31649.28044,23,56841.47,1
20193.99832,13,55281.48,1
19724.07104,17,38841.48,1
48880.48382,23,34285.91,1
23364.39812,20,93771.79,0
25118.57872,15,60766.54,0
16650.231639999998,24,66528.07,1
19968.69072,11,67046.86,1
32857.89478,20,103340.78,1
20115.14066,14,46975.59,1
19020.78946,11,103042.74,1
26303.05296,17,52331.31,0
22197.62662,23,83215.92,1
30711.03522,25,41534.81,1
17009.11446,21,79326.41,1
18761.68572,22,112293.85,0
19481.060699999998,14,95322.47,0
19772.35124,26,33958.75,1
21394.56596,26,58010.29,1
17685.03726,26,52000.53,0
8634.1091,23,51608.72,1
11405.39258,22,71949.13,0
14469.57594,25,60133.51,0
20960.04416,26,36599.76,1
19294.37726,20,64303.85,0
23721.6716,24,99064.05,0
32684.08606,26,28587.24,1
25656.09828,17,42096.4,0
15979.13686,12,72458.38,1
47502.88878,19,90849.42,0
21399.39398,12,96619.46,1
13940.10308,25,75324.63,0
18494.53528,22,31668.3,1
15961.43412,22,29428.05,1
39893.92926,26,31016.19,1
23179.32402,14,27250.7,1
16772.54148,17,98989.22,0
47807.05404,19,75491.16,0
29613.46534,23,47735.93,1
16371.81582,16,91783.18,1
30294.21616,21,64729.76,0
26649.06106,21,39433.15,1
17409.84012,17,88235.0,0
34311.1288,21,37256.35,1
15887.40448,23,78665.46,1
12757.23818,16,30450.97,1
17907.12618,23,25065.57,1
16523.09378,15,29926.6,1
14126.78652,22,83609.21,1
14418.07706,15,63327.04,0
12921.39086,10,95705.34,0
34134.1014,17,91216.66,0
24505.42018,23,52214.47,1
24202.86426,20,67848.61,0
27131.86306,24,47602.49,1
11120.5394,17,42611.34,0
12544.8053,13,85374.41,0
23095.63834,13,93690.6,0
17335.81048,22,33481.35,1
12480.4317,25,26803.39,1
17248.90612,26,63427.5,1
32550.51084,26,64368.36,0
38986.2615,21,60502.91,0
34459.18808,22,30572.94,1
40478.11968,22,49972.88,1
16943.13152,22,88048.72,0
24148.1467,21,59699.1,0
33678.65818,26,81785.58,0
22255.56286,16,83924.22,1
19545.4343,16,34813.54,1
23135.87184,19,99645.65,1
15686.23698,25,72851.89,0
21930.47618,11,109525.03,0
21489.51702,18,55122.44,1
19299.20528,24,83834.06,0
8619.62504,23,52849.41,1
23663.73536,16,45340.26,1
32384.74882,26,11308.25,1
25699.55046,13,110569.02,1
33205.51222,16,73065.98,0
28469.2246,18,74587.35,0
32407.27958,21,57776.0,1
27098.06692,17,80862.65,0
32249.56426,20,72232.65,0
17084.75344,20,35179.06,1
18753.63902,17,82406.98,1
21872.53994,26,106635.34,1
18439.81772,21,14730.99,1
17124.98694,19,97025.36,1
21615.04554,22,117039.9,1
26787.4643,19,99266.15,0
26512.26716,23,51185.39,0
27421.54426,20,52021.04,1
8878.72878,16,53654.36,0
11846.35174,22,63123.67,0
24838.55356,26,70215.24,0
39805.41556,20,28984.27,1
20239.05984,22,48994.41,1
18282.1024,15,65225.61,1
12269.60816,12,90106.13,0
15814.98418,15,99019.19,1
31293.6163,24,38410.92,1
31160.04108,12,100254.46,1
14517.85614,11,67341.64,0
20728.2992,15,26735.77,1
20351.713639999998,22,73055.43,1
16149.7269,24,76131.64,1
13668.12462,12,109505.69,1
